Time results were received.,MD5 hash that hopefully uniquely identifies participant.,Controller name.,Item_number.,Element number.,Type.,argument_structure,gapping,Group.,Sentence (or sentence MD5).,Question (NULL if none).,Answer.,Whether or not answer was correct (NULL if N/A).,Time taken to answer.,Field name.,Field value.,Field name._02,Field value._02,Field name._03,Field value._03,Field name._04,ID,Field name._05,Field value._05,Field name._06,Field value._06,Field name._07,Field value._07
1632731975,18649c1f2e074362c11ed17c97d517d4,AcceptabilityJudgment,179,0,dative-match2,match,gapping,41,Ethan rented the family the house%2C and Morgan the couple the room.,NULL,3,NULL,12496,consent,yes,_REACTION_TIME_,43110,_REACTION_TIME_,9484,id,6129ef0e1e68384c8541af3f,id,6129ef0e1e68384c8541af3f,_REACTION_TIME_,20177,,
1632731975,18649c1f2e074362c11ed17c97d517d4,AcceptabilityJudgment,194,0,dative-mismatch2-verb,mismatch,no_gapping,44,Samuel read his father the letter%2C and Haley read the poem to her mother.,NULL,6,NULL,6480,consent,yes,_REACTION_TIME_,43110,_REACTION_TIME_,9484,id,6129ef0e1e68384c8541af3f,id,6129ef0e1e68384c8541af3f,_REACTION_TIME_,20177,,
1632731975,18649c1f2e074362c11ed17c97d517d4,AcceptabilityJudgment,157,0,dative-match2-verb,match,no_gapping,35,Justin lent his brother his car%2C and Grace lent her sister her bicycle.,NULL,6,NULL,6028,consent,yes,_REACTION_TIME_,43110,_REACTION_TIME_,9484,id,6129ef0e1e68384c8541af3f,id,6129ef0e1e68384c8541af3f,_REACTION_TIME_,20177,,
1632731975,18649c1f2e074362c11ed17c97d517d4,AcceptabilityJudgment,184,0,dative-mismatch2,mismatch,gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer her bag to her boyfriend.,NULL,7,NULL,7502,consent,yes,_REACTION_TIME_,43110,_REACTION_TIME_,9484,id,6129ef0e1e68384c8541af3f,id,6129ef0e1e68384c8541af3f,_REACTION_TIME_,20177,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,208,0,dative-mismatch2,mismatch,gapping,48,Kevin taught the adults English%2C and Amanda Spanish to the children.,NULL,7,NULL,4082,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,202,0,dative-mismatch2-verb,mismatch,no_gapping,46,Nathan threw the boy a ball%2C and Kaitlyn threw a Frisbee to the dog.,NULL,6,NULL,6041,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,187,0,dative-match2,match,gapping,43,Noah sold his neighbor his bike%2C and Jasmine her roommate her car.,NULL,1,NULL,5054,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,197,0,dative-match2-verb,match,no_gapping,45,Robert offered the customer a discount%2C and Julia offered the guest a refund.,NULL,6,NULL,4851,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,176,0,dative-mismatch2,mismatch,gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny the brochures to the clients.,NULL,7,NULL,7195,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,170,0,dative-mismatch2-verb,mismatch,no_gapping,38,Christian sent his grandfather a card%2C and Anna sent flowers to her grandmother.,NULL,7,NULL,5117,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,155,0,dative-match2,match,gapping,35,Justin lent his brother his car%2C and Grace her sister her bicycle.,NULL,2,NULL,8726,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,165,0,dative-match2-verb,match,no_gapping,37,Jonathan bequeathed his son the land%2C and Rachel bequeathed her daughter the mansion.,NULL,7,NULL,4309,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,192,0,dative-mismatch2,mismatch,gapping,44,Samuel read his father the letter%2C and Haley the poem to her mother.,NULL,2,NULL,3316,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,154,0,dative-mismatch2-verb,mismatch,no_gapping,34,James handed the receptionist the key%2C and Megan handed the suitcase to the driver.,NULL,6,NULL,7222,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,171,0,dative-match2,match,gapping,39,Austin promised the team a banquet%2C and Sydney the crew a bonus.,NULL,3,NULL,5642,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,149,0,dative-match2-verb,match,no_gapping,33,Anthony gave his nephew a book%2C and Emma gave her niece a doll.,NULL,6,NULL,3868,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,160,0,dative-mismatch2,mismatch,gapping,36,Alexander passed his wife the salt%2C and Victoria the pepper to her husband.,NULL,3,NULL,6116,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,186,0,dative-mismatch2-verb,mismatch,no_gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer tossed her bag to her boyfriend.,NULL,2,NULL,8242,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,203,0,dative-match2,match,gapping,47,Cameron told his friends the story%2C and Nicole her parents the news.,NULL,5,NULL,9511,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732097,7f82a5616d7e615b64de4f931f23b49c,AcceptabilityJudgment,181,0,dative-match2-verb,match,no_gapping,41,Ethan rented the family the house%2C and Morgan rented the couple the room.,NULL,6,NULL,5707,consent,yes,_REACTION_TIME_,19866,_REACTION_TIME_,1705,id,614f725a41b698d0a0742178,id,614f725a41b698d0a0742178,_REACTION_TIME_,26616,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,208,0,dative-mismatch2,mismatch,gapping,48,Kevin taught the adults English%2C and Amanda Spanish to the children.,NULL,5,NULL,1791,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,181,0,dative-match2-verb,match,no_gapping,41,Ethan rented the family the house%2C and Morgan rented the couple the room.,NULL,4,NULL,1067,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,170,0,dative-mismatch2-verb,mismatch,no_gapping,38,Christian sent his grandfather a card%2C and Anna sent flowers to her grandmother.,NULL,4,NULL,852,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,203,0,dative-match2,match,gapping,47,Cameron told his friends the story%2C and Nicole her parents the news.,NULL,5,NULL,1419,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,176,0,dative-mismatch2,mismatch,gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny the brochures to the clients.,NULL,5,NULL,971,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,149,0,dative-match2-verb,match,no_gapping,33,Anthony gave his nephew a book%2C and Emma gave her niece a doll.,NULL,4,NULL,1106,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,154,0,dative-mismatch2-verb,mismatch,no_gapping,34,James handed the receptionist the key%2C and Megan handed the suitcase to the driver.,NULL,4,NULL,1223,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,155,0,dative-match2,match,gapping,35,Justin lent his brother his car%2C and Grace her sister her bicycle.,NULL,4,NULL,1563,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,160,0,dative-mismatch2,mismatch,gapping,36,Alexander passed his wife the salt%2C and Victoria the pepper to her husband.,NULL,5,NULL,1313,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,197,0,dative-match2-verb,match,no_gapping,45,Robert offered the customer a discount%2C and Julia offered the guest a refund.,NULL,4,NULL,1008,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,202,0,dative-mismatch2-verb,mismatch,no_gapping,46,Nathan threw the boy a ball%2C and Kaitlyn threw a Frisbee to the dog.,NULL,4,NULL,2968,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,187,0,dative-match2,match,gapping,43,Noah sold his neighbor his bike%2C and Jasmine her roommate her car.,NULL,4,NULL,5864,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,192,0,dative-mismatch2,mismatch,gapping,44,Samuel read his father the letter%2C and Haley the poem to her mother.,NULL,4,NULL,1426,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,165,0,dative-match2-verb,match,no_gapping,37,Jonathan bequeathed his son the land%2C and Rachel bequeathed her daughter the mansion.,NULL,4,NULL,1843,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,186,0,dative-mismatch2-verb,mismatch,no_gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer tossed her bag to her boyfriend.,NULL,4,NULL,2054,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732146,81a88519fd4be53f1e21a1da82da61ff,AcceptabilityJudgment,171,0,dative-match2,match,gapping,39,Austin promised the team a banquet%2C and Sydney the crew a bonus.,NULL,6,NULL,6447,consent,yes,_REACTION_TIME_,121738,_REACTION_TIME_,4638,id,6139157ecb269bee1b432b83,id,6139157ecb269bee1b432b83,_REACTION_TIME_,14349,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,158,0,dative-mismatch2-verb,mismatch,no_gapping,35,Justin lent his brother his car%2C and Grace lent her bicycle to her sister.,NULL,6,NULL,3279,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,201,0,dative-match2-verb,match,no_gapping,46,Nathan threw the boy a ball%2C and Kaitlyn threw the dog a Frisbee.,NULL,4,NULL,3672,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,159,0,dative-match2,match,gapping,36,Alexander passed his wife the salt%2C and Victoria her husband the pepper.,NULL,4,NULL,3627,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,180,0,dative-mismatch2,mismatch,gapping,41,Ethan rented the family the house%2C and Morgan the room to the couple.,NULL,1,NULL,3199,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,174,0,dative-mismatch2-verb,mismatch,no_gapping,39,Austin promised the team a banquet%2C and Sydney promised a bonus to the crew.,NULL,5,NULL,2577,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,185,0,dative-match2-verb,match,no_gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer tossed her boyfriend her bag.,NULL,6,NULL,2446,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,175,0,dative-match2,match,gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny the clients the brochures.,NULL,2,NULL,2340,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,196,0,dative-mismatch2,mismatch,gapping,45,Robert offered the customer a discount%2C and Julia a refund to the guest.,NULL,6,NULL,3536,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,206,0,dative-mismatch2-verb,mismatch,no_gapping,47,Cameron told his friends the story%2C and Nicole told the news to her parents.,NULL,5,NULL,4630,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,169,0,dative-match2-verb,match,no_gapping,38,Christian sent his grandfather a card%2C and Anna sent her grandmother flowers.,NULL,6,NULL,2288,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,207,0,dative-match2,match,gapping,48,Kevin taught the adults English%2C and Amanda the children Spanish.,NULL,4,NULL,2700,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,148,0,dative-mismatch2,mismatch,gapping,33,Anthony gave his nephew a book%2C and Emma a doll to her niece.,NULL,5,NULL,2436,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,190,0,dative-mismatch2-verb,mismatch,no_gapping,43,Noah sold his neighbor his bike%2C and Jasmine sold her car to her roommate.,NULL,6,NULL,2277,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,153,0,dative-match2-verb,match,no_gapping,34,James handed the receptionist the key%2C and Megan handed the driver the suitcase.,NULL,6,NULL,4167,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,191,0,dative-match2,match,gapping,44,Samuel read his father the letter%2C and Haley her mother the poem.,NULL,4,NULL,2441,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732181,7a974f6c772fdac93c8671fb949cce7d,AcceptabilityJudgment,164,0,dative-mismatch2,mismatch,gapping,37,Jonathan bequeathed his son the land%2C and Rachel the mansion to her daughter.,NULL,4,NULL,3072,consent,yes,_REACTION_TIME_,12734,_REACTION_TIME_,6189,id,614db89535eb4425680dac38,id,614db89535eb4425680dac38,_REACTION_TIME_,8568,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,157,0,dative-match2-verb,match,no_gapping,35,Justin lent his brother his car%2C and Grace lent her sister her bicycle.,NULL,6,NULL,11177,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,195,0,dative-match2,match,gapping,45,Robert offered the customer a discount%2C and Julia the guest a refund.,NULL,6,NULL,5600,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,200,0,dative-mismatch2,mismatch,gapping,46,Nathan threw the boy a ball%2C and Kaitlyn a Frisbee to the dog.,NULL,6,NULL,10466,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,194,0,dative-mismatch2-verb,mismatch,no_gapping,44,Samuel read his father the letter%2C and Haley read the poem to her mother.,NULL,1,NULL,20915,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,205,0,dative-match2-verb,match,no_gapping,47,Cameron told his friends the story%2C and Nicole told her parents the news.,NULL,5,NULL,16871,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,147,0,dative-match2,match,gapping,33,Anthony gave his nephew a book%2C and Emma her niece a doll.,NULL,5,NULL,7552,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,168,0,dative-mismatch2,mismatch,gapping,38,Christian sent his grandfather a card%2C and Anna flowers to her grandmother.,NULL,5,NULL,7009,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,162,0,dative-mismatch2-verb,mismatch,no_gapping,36,Alexander passed his wife the salt%2C and Victoria passed the pepper to her husband.,NULL,6,NULL,13005,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,189,0,dative-match2-verb,match,no_gapping,43,Noah sold his neighbor his bike%2C and Jasmine sold her roommate her car.,NULL,2,NULL,26283,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,163,0,dative-match2,match,gapping,37,Jonathan bequeathed his son the land%2C and Rachel her daughter the mansion.,NULL,6,NULL,6899,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,184,0,dative-mismatch2,mismatch,gapping,42,Benjamin tossed his girlfriend his wallet%2C and Jennifer her bag to her boyfriend.,NULL,6,NULL,29277,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,178,0,dative-mismatch2-verb,mismatch,no_gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny mailed the brochures to the clients.,NULL,6,NULL,12067,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,173,0,dative-match2-verb,match,no_gapping,39,Austin promised the team a banquet%2C and Sydney promised the crew a bonus.,NULL,6,NULL,5780,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,179,0,dative-match2,match,gapping,41,Ethan rented the family the house%2C and Morgan the couple the room.,NULL,1,NULL,19970,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,152,0,dative-mismatch2,mismatch,gapping,34,James handed the receptionist the key%2C and Megan the suitcase to the driver.,NULL,6,NULL,5072,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732483,9f0dfb0f2bc5e913fb07980de579dd13,AcceptabilityJudgment,210,0,dative-mismatch2-verb,mismatch,no_gapping,48,Kevin taught the adults English%2C and Amanda taught Spanish to the children.,NULL,6,NULL,9087,consent,yes,_REACTION_TIME_,27369,_REACTION_TIME_,17708,id,614c28484d548aebe5f60d73,id,614c28484d548aebe5f60d73,_REACTION_TIME_,12529,,
1632732498,1f1821278c53f5c19aa6dbc1cf2add7f,AcceptabilityJudgment,178,0,dative-mismatch2-verb,mismatch,no_gapping,40,Dylan mailed the buyers the catalogues%2C and Destiny mailed the brochures to the clients.,NULL,4,NULL,5458,consent,yes,_REACTION_TIME_,70885,_REACTION_TIME_,2371,id,613911ea24cf2ad568d35415,id,613911ea24cf2ad568d35415,_REACTION_TIME_,14839,,
1632732498,1f1821278c53f5c19aa6dbc1cf2add7f,AcceptabilityJudgment,157,0,dative-match2-verb,match,no_gapping,35,Justin lent his brother his car%2C and Grace lent her sister her bicycle.,NULL,4,NULL,1275,consent,yes,_REACTION_TIME_,70885,_REACTION_TIME_,2371,id,613911ea24cf2ad568d35415,id,613911ea24cf2ad568d35415,_REACTION_TIME_,14839,,
1632732498,1f1821278c53f5c19aa6dbc1cf2add7f,AcceptabilityJudgment,168,0,dative-mismatch2,mismatch,gapping,38,Christian sent his grandfather a card%2C and Anna flowers to her grandmother.,NULL,5,NULL,1641,consent,yes,_REACTION_TIME_,70885,_REACTION_TIME_,2371,id,613911ea24cf2ad568d35415,id,613911ea24cf2ad568d35415,_REACTION_TIME_,14839,,
1632732498,1f1821278c53f5c19aa6dbc1cf2add7f,AcceptabilityJudgment,195,0,dative-match2,match,gapping,45,Robert offered the customer a discount%2C and Julia the guest a refund.,NULL,5,NULL,1740,consent,yes,_REACTION_TIME_,70885,_REACTION_TIME_,2371,id,613911ea24cf2ad568d35415,id,613911ea24cf2ad568d35415,_REACTION_TIME_,14839,,
