Time results were received.,MD5 hash that hopefully uniquely identifies participant.,Controller name.,Item_number.,Element number.,Type.,match_cond,second_conj_arg,Group.,Sentence (or sentence MD5).,Question (NULL if none).,Answer.,Whether or not answer was correct (NULL if N/A).,Time taken to answer.,Field name.,Field value.,Field name._02,Field value._02,Field name._03,Field value._03,Field name._04,Field value._04,Field name._05,Field value._05,Field name._06,Field value._06,Field name._07,Field value._07,Field name._08,ID,Field name._09,Field value._09,Field name._10,Field value._10
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,86,0,locative-match1,match,DO_container,18,Michael crammed his mouth with food%2C and Hannah her bag with books.,NULL,5,NULL,3771,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,96,0,locative-mismatch1,mismatch,DO_substance,20,Joshua heaped the plate with salad%2C and Ashley bread on the tray.,NULL,4,NULL,5836,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,123,0,locative-match2,match,DO_substance,27,William loaded the cargo onto the boat%2C and Lauren the sack onto the truck.,NULL,6,NULL,3972,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,117,0,locative-mismatch2,mismatch,DO_container,25,Daniel smeared cream cheese on a bagel%2C and Elizabeth a cracker with peanut butter.,NULL,5,NULL,4277,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,118,0,locative-match1,match,DO_container,26,Tyler splashed his face with water%2C and Taylor her canvas with paint.,NULL,4,NULL,4284,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,112,0,locative-mismatch1,mismatch,DO_substance,24,Joseph slathered his body with sunscreen%2C and Jessica moisturizer on her face.,NULL,6,NULL,5322,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,139,0,locative-match2,match,DO_substance,31,Zachary scattered flower seeds over his front yard%2C and Brianna garbage over her backyard.,NULL,6,NULL,3752,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,101,0,locative-mismatch2,mismatch,DO_container,21,The doctor injected the medication into Christopherâ€™s spine%2C and the nurse Sarahâ€™s arm with the vaccine.,NULL,7,NULL,4630,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,102,0,locative-match1,match,DO_container,22,Nicholas jammed the suitcase with clothes%2C and Alexis the briefcase with papers.,NULL,6,NULL,4634,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,128,0,locative-mismatch1,mismatch,DO_substance,28,Brandon sprinkled the meat with salt%2C and Alyssa sugar over the cake.,NULL,6,NULL,2844,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,91,0,locative-match2,match,DO_substance,19,Matthew daubed graffiti on the wall%2C and Madison paint on the statue.,NULL,7,NULL,3163,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,133,0,locative-mismatch2,mismatch,DO_container,29,Ryan sprayed disinfectant on the tables%2C and Kayla the flowers with pesticide.,NULL,7,NULL,2965,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,134,0,locative-match1,match,DO_container,30,John piled the bed with pillows%2C and Abigail the sofa with cushions.,NULL,7,NULL,2669,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377351,87c1566205ca202ef2630b3e0ffa5e1f,AcceptabilityJudgment,144,0,locative-mismatch1,mismatch,DO_substance,32,David stuffed his pocket with the coins%2C and Olivia the bills into her purse.,NULL,7,NULL,3075,consent,yes,_REACTION_TIME_,19310,_REACTION_TIME_,7785,age,21,write_something,England,gender,female,_REACTION_TIME_,25234,id,5c7eebf7acc5a600013d1f28,id,5c7eebf7acc5a600013d1f28,_REACTION_TIME_,9337
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,92,0,locative-mismatch1,mismatch,DO_substance,19,Matthew daubed the wall with graffiti%2C and Madison paint on the statue.,NULL,1,NULL,8155,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,82,0,locative-match1,match,DO_container,17,Jacob brushed the pastry with milk%2C and Emily the dough with oil.,NULL,5,NULL,12447,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,103,0,locative-match2,match,DO_substance,22,Nicholas jammed clothes into the suitcase%2C and Alexis papers into the briefcase.,NULL,6,NULL,10145,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,113,0,locative-mismatch2,mismatch,DO_container,24,Joseph slathered sunscreen on his body%2C and Jessica her face with moisturizer.,NULL,7,NULL,8098,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,108,0,locative-mismatch1,mismatch,DO_substance,23,Andrew packed his duffel bag with camping gear%2C and Samantha school supplies into her backpack.,NULL,7,NULL,5260,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,114,0,locative-match1,match,DO_container,25,Daniel smeared a bagel with cream cheese%2C and Elizabeth a cracker with peanut butter.,NULL,7,NULL,6499,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,119,0,locative-match2,match,DO_substance,26,Tyler splashed water on his face%2C and Taylor paint on her canvas.,NULL,7,NULL,4025,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,97,0,locative-mismatch2,mismatch,DO_container,20,Joshua heaped salad on the plate%2C and Ashley the tray with bread.,NULL,7,NULL,12510,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,124,0,locative-mismatch1,mismatch,DO_substance,27,William loaded the boat with the cargo%2C and Lauren the sack onto the truck.,NULL,7,NULL,15033,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,98,0,locative-match1,match,DO_container,21,The doctor injected Christopherâ€™s spine with the medication%2C and the nurse Sarahâ€™s arm with the vaccine.,NULL,6,NULL,8400,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,135,0,locative-match2,match,DO_substance,30,John piled the pillows on the bed%2C and Abigail the cushions on the sofa.,NULL,7,NULL,6814,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,129,0,locative-mismatch2,mismatch,DO_container,28,Brandon sprinkled salt over the meat%2C and Alyssa the cake with sugar.,NULL,7,NULL,3450,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,140,0,locative-mismatch1,mismatch,DO_substance,31,Zachary scattered his front yard with flower seeds%2C and Brianna garbage over her backyard.,NULL,7,NULL,7213,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,130,0,locative-match1,match,DO_container,29,Ryan sprayed the tables with disinfectant%2C and Kayla the flowers with pesticide.,NULL,7,NULL,5714,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,87,0,locative-match2,match,DO_substance,18,Michael crammed food into his mouth%2C and Hannah books into her bag.,NULL,7,NULL,3221,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377365,413ad4a8f0cb89c1ffebeffd844de676,AcceptabilityJudgment,145,0,locative-mismatch2,mismatch,DO_container,32,David stuffed the coins into his pocket%2C and Olivia her purse with the bills.,NULL,7,NULL,4136,consent,yes,_REACTION_TIME_,60477,_REACTION_TIME_,12828,age,40,write_something,Canada,gender,female,_REACTION_TIME_,14129,id,5a766fb01904200001556d05,id,5a766fb01904200001556d05,_REACTION_TIME_,9584
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,92,0,locative-mismatch1,mismatch,DO_substance,19,Matthew daubed the wall with graffiti%2C and Madison paint on the statue.,NULL,1,NULL,4092,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,98,0,locative-match1,match,DO_container,21,The doctor injected Christopherâ€™s spine with the medication%2C and the nurse Sarahâ€™s arm with the vaccine.,NULL,1,NULL,8494,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,87,0,locative-match2,match,DO_substance,18,Michael crammed food into his mouth%2C and Hannah books into her bag.,NULL,2,NULL,5589,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,113,0,locative-mismatch2,mismatch,DO_container,24,Joseph slathered sunscreen on his body%2C and Jessica her face with moisturizer.,NULL,2,NULL,4014,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,108,0,locative-mismatch1,mismatch,DO_substance,23,Andrew packed his duffel bag with camping gear%2C and Samantha school supplies into her backpack.,NULL,2,NULL,3789,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,82,0,locative-match1,match,DO_container,17,Jacob brushed the pastry with milk%2C and Emily the dough with oil.,NULL,2,NULL,8515,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,119,0,locative-match2,match,DO_substance,26,Tyler splashed water on his face%2C and Taylor paint on her canvas.,NULL,2,NULL,2913,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,145,0,locative-mismatch2,mismatch,DO_container,32,David stuffed the coins into his pocket%2C and Olivia her purse with the bills.,NULL,2,NULL,4286,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,124,0,locative-mismatch1,mismatch,DO_substance,27,William loaded the boat with the cargo%2C and Lauren the sack onto the truck.,NULL,2,NULL,4111,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,114,0,locative-match1,match,DO_container,25,Daniel smeared a bagel with cream cheese%2C and Elizabeth a cracker with peanut butter.,NULL,5,NULL,3748,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,103,0,locative-match2,match,DO_substance,22,Nicholas jammed clothes into the suitcase%2C and Alexis papers into the briefcase.,NULL,1,NULL,3987,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,97,0,locative-mismatch2,mismatch,DO_container,20,Joshua heaped salad on the plate%2C and Ashley the tray with bread.,NULL,5,NULL,5059,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,140,0,locative-mismatch1,mismatch,DO_substance,31,Zachary scattered his front yard with flower seeds%2C and Brianna garbage over her backyard.,NULL,3,NULL,4903,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,130,0,locative-match1,match,DO_container,29,Ryan sprayed the tables with disinfectant%2C and Kayla the flowers with pesticide.,NULL,3,NULL,3286,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,135,0,locative-match2,match,DO_substance,30,John piled the pillows on the bed%2C and Abigail the cushions on the sofa.,NULL,5,NULL,3481,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377463,9adc52a1fa8e1a7a94ebd9cb1ce7dd08,AcceptabilityJudgment,129,0,locative-mismatch2,mismatch,DO_container,28,Brandon sprinkled salt over the meat%2C and Alyssa the cake with sugar.,NULL,4,NULL,3005,consent,yes,_REACTION_TIME_,33574,_REACTION_TIME_,6556,age,23,write_something,United Kingdom,gender,female,_REACTION_TIME_,15965,id,60d1a4b3f0c31c84f9ee5242,id,60d1a4b3f0c31c84f9ee5242,_REACTION_TIME_,11098
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,96,0,locative-mismatch1,mismatch,DO_substance,20,Joshua heaped the plate with salad%2C and Ashley bread on the tray.,NULL,1,NULL,4977,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,139,0,locative-match2,match,DO_substance,31,Zachary scattered flower seeds over his front yard%2C and Brianna garbage over her backyard.,NULL,6,NULL,6744,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,118,0,locative-match1,match,DO_container,26,Tyler splashed his face with water%2C and Taylor her canvas with paint.,NULL,5,NULL,5281,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,85,0,locative-mismatch2,mismatch,DO_container,17,Jacob brushed milk over the pastry%2C and Emily the dough with oil.,NULL,5,NULL,3913,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,144,0,locative-mismatch1,mismatch,DO_substance,32,David stuffed his pocket with the coins%2C and Olivia the bills into her purse.,NULL,3,NULL,7844,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,91,0,locative-match2,match,DO_substance,19,Matthew daubed graffiti on the wall%2C and Madison paint on the statue.,NULL,1,NULL,3645,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,134,0,locative-match1,match,DO_container,30,John piled the bed with pillows%2C and Abigail the sofa with cushions.,NULL,6,NULL,4781,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,101,0,locative-mismatch2,mismatch,DO_container,21,The doctor injected the medication into Christopherâ€™s spine%2C and the nurse Sarahâ€™s arm with the vaccine.,NULL,1,NULL,7008,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,128,0,locative-mismatch1,mismatch,DO_substance,28,Brandon sprinkled the meat with salt%2C and Alyssa sugar over the cake.,NULL,4,NULL,3527,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,107,0,locative-match2,match,DO_substance,23,Andrew packed camping gear into his duffel bag%2C and Samantha school supplies into her backpack.,NULL,6,NULL,4258,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,86,0,locative-match1,match,DO_container,18,Michael crammed his mouth with food%2C and Hannah her bag with books.,NULL,6,NULL,8128,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,133,0,locative-mismatch2,mismatch,DO_container,29,Ryan sprayed disinfectant on the tables%2C and Kayla the flowers with pesticide.,NULL,6,NULL,3562,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,112,0,locative-mismatch1,mismatch,DO_substance,24,Joseph slathered his body with sunscreen%2C and Jessica moisturizer on her face.,NULL,4,NULL,5520,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
1624377470,a4629d5e09a50e9fef740b95fe003a12,AcceptabilityJudgment,123,0,locative-match2,match,DO_substance,27,William loaded the cargo onto the boat%2C and Lauren the sack onto the truck.,NULL,5,NULL,3491,consent,yes,_REACTION_TIME_,8483,_REACTION_TIME_,3289,age,38,write_something,UK,gender,female,_REACTION_TIME_,11050,id,5ff7a5fa2282954af41f5b8c,id,5ff7a5fa2282954af41f5b8c,_REACTION_TIME_,9397
